 restaurant_id |                           restaurant_name                            |                                                                                                           restaurant_icon                                                                                                            |                                                                                                                                                                                                                                                                                                                                                                restaurant_description                                                                                                                                                                                                                                                                                                                                                                |                                           restaurant_address                                           | restaurant_latitude | restaurant_longitude |           restaurant_state           |                                                                                                                            food_type                                                                                                                            |    episode_info     
          1090 | Magnolia Pancake Haus                                                | //food.fnr.sndimg.com/content/dam/images/food/fullset/2016/10/28/0/FN_san-antonio-restaurant-Magnolia-Pancake-Haus-Bacon-Stuffed-Waffles_s4x3.jpg.rend.hgtvcom.231.174.suffix/1477684915765.jpeg                                     | Chef Robert Fleming's light and airy pancakes are "raising the bar on breakfast." The crispy corned beef hash impressed Guy with its "big flavor." The deliciously unique Pfannekuchen is like an apple pie disguised as a pancake. Try the bacon waffles for a savory spin on a breakfast classic.                                                                                                                                                                                                                                                                                                                                                                                                                                                  | 606 Embassy Oaks, San Antonio, TX 78216, USA                                                           |          29.5644456 |          -98.4893508 | San Antonio, TX                      | ChIJoUJnX9NhXIYRNb382pY3mRQ                                                                                                                                                                                                                                     | test_episode_info73
          1091 | Chuck's Southern Comforts Cafe                                       | //food.fnr.sndimg.com/content/dam/images/food/fullset/2014/10/27/1/DV1210H_Chucks_s4x3.jpg.rend.hgtvcom.231.174.suffix/1414441433786.jpeg                                                                                            | From barbecue to Tex-Mex, Chef Chuck Pine is serving up all types of Southern comfort food. The "incredible" cochinita pibil captured Guy's heart with its delicious shredded pork and spicy habanero salsa. Regulars enjoy ordering the full slab of ribs, catfish po' boy and chicken fried chicken.                                                                                                                                                                                                                                                                                                                                                                                                                                               | 6501 W 79th St, Burbank, IL 60459, USA                                                                 |           41.748001 |          -87.7829817 | Burbank, IL                          | ChIJowr1x1E3DogR_AsOjkFiwyk                                                                                                                                                                                                                                     | test_episode_info73
          1092 | El Bohio                                                             | //food.fnr.sndimg.com/content/dam/images/food/fullset/2014/10/27/1/DV1210H_El-Bohio_s4x3.jpg.rend.hgtvcom.231.174.suffix/1414441433786.jpeg                                                                                          | At this Puerto Rican eatery, Chef Andre Cerbones is cooking up all the classics. Guy's favorite is the mofongo, which is made with mashed plantains, fried pork and a garlic sauce. According to Guy, "there is no way you can't love" the full-flavored ropa vieja with twice-fried plantains either.                                                                                                                                                                                                                                                                                                                                                                                                                                               | 1127 Harry Wurzbach Rd, San Antonio, TX 78209, USA                                                     |          29.4698146 |           -98.438622 | San Antonio, TX                      | ChIJedbUkFT0XIYRvg52N88grrk                                                                                                                                                                                                                                     | test_episode_info73
          1093 | Whitner's Barbecue                                                   | //food.fnr.sndimg.com/content/dam/images/food/fullset/2014/10/27/1/DV1209H_Whitners-Barbecue_s4x3.jpg.rend.hgtvcom.231.174.suffix/1414441433777.jpeg                                                                                 | Born and raised on barbecue, owner Warren Rogers is pursuing his passion at Whitner's Barbecue. Guy liked the "real-deal" KC burnt ends seasoned with the house rub and homemade barbecue sauce. For an all-in-one Thanksgiving dinner, try Mr. Whitner's smoked turkey sandwich with cranberry chutney.                                                                                                                                                                                                                                                                                                                                                                                                                                             | 869 Lynnhaven Pkwy #106, Virginia Beach, VA 23452, USA                                                 |          36.8124287 |          -76.0715685 | Virginia Beach, VA                   | ChIJJcAy_RzAuokR8V1HCCrI-bY                                                                                                                                                                                                                                     | test_episode_info73
          1094 | Peaceful Restaurant                                                  | //food.fnr.sndimg.com/content/dam/images/food/fullset/2014/10/27/1/DV1309H_Peaceful-Restaurant_s4x3.jpg.rend.hgtvcom.231.174.suffix/1414444717130.jpeg                                                                               | The Peaceful Restaurant specializes in Guy’s faves – noodles and dumplings. Their cumin lamb stir-fried noodles and pan-fried pork dumplings are bursting with flavor. But you have to try their Peaceful Beef Rolls – five-spiced beef rolled in a crispy green onion flatbread with sweet hoisin sauce.                                                                                                                                                                                                                                                                                                                                                                                                                                            | 535 W Broadway #110, Vancouver, BC V5Z 1E6                                                             |          49.2634492 |         -123.1162036 | Vancouver, Canada                    | EjI1MzUgVyBCcm9hZHdheSAjMTEwLCBWYW5jb3V2ZXIsIEJDIFY1WiAxRTYsIENhbmFkYSI6GjgKMRIvChQKEglNhT9t3XOGVBGCr5vIuYNuTBCXBCoUChIJtygjR7dzhlQR6cekCFXmtPYSAzExMA                                                                                                          | test_episode_info73
          1095 | Falconetti’s East Side Grill                                         | //food.fnr.sndimg.com/content/dam/images/food/fullset/2012/1/26/0/DV1306H_falconettis-chicken-thai-sausage_s4x3.jpg.rend.hgtvcom.231.174.suffix/1371603118692.jpeg                                                                   | When people hear Falconetti’s, they think homemade gourmet sausages. The restaurant makes up to 15 different kinds of sausages without any preservatives or fillings. Guy tried the Chicken Thai hot dog flavored with coconut, curry and ginger, and dressed with Asian vegetables, sesame oil and hoisin.                                                                                                                                                                                                                                                                                                                                                                                                                                          | 1812 Commercial Dr, Vancouver, BC V5N 4A5                                                              |          49.2684612 |         -123.0693949 | Vancouver, Canada                    | ChIJ1_KRoEdxhlQR0SjtjJuflF8                                                                                                                                                                                                                                     | test_episode_info73
          1096 | Tomahawk Restaurant                                                  | //food.fnr.sndimg.com/content/dam/images/food/fullset/2011/12/18/0/DV1302H_steak-and-mushroom-pie_s4x3.jpg.rend.hgtvcom.231.174.suffix/1371603302611.jpeg                                                                            | Tomahawk is the oldest family-run restaurant in Vancouver, and there’s a reason it has stuck around. Guy devoured an entire plate of the organic roast beef and Yorkshire pudding. Other must-try dishes: Tomahawk Style Beef Dip, and the Steak and Mushroom Pie.                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   | 1550 Philip Ave, North Vancouver, BC V7P 2V8                                                           |   49.32275689999999 |         -123.1131365 | North Vancouver, Canada              | ChIJl8x4_9BxhlQRktrLhpnXd74                                                                                                                                                                                                                                     | test_episode_info73
          1097 | Tortilleria Nixtamal                                                 | //food.fnr.sndimg.com/content/dam/images/food/fullset/2014/10/27/0/DV1208H_Tortilleria-Nixtamal_s4x3.jpg.rend.hgtvcom.231.174.suffix/1414441433046.jpeg                                                                              | Thousands of pounds of masa and up to 10,000 tortillas a day come from Tortilleria Nixtamal. Guy liked the sweet and savory taco al pastor with pineapple, topped with white onion, cilantro and lime. The hearty pozole Guy found comforting and soothing. Regulars enjoy the tamales and tortas as well.                                                                                                                                                                                                                                                                                                                                                                                                                                           | 104-05 47th Ave, Corona, NY 11368, USA                                                                 |          40.7459116 |          -73.8593863 | United States                        | ChIJ_zlZNM9fwokRnTEma4m2vhQ                                                                                                                                                                                                                                     | test_episode_info73
          1098 | Taco Taco Cafe                                                       | //food.fnr.sndimg.com/content/dam/images/food/fullset/2017/1/10/2/FN_san-antonio-restaurant-TacoTaco-Shredded-Chicken-Fried-Puffy-Tacos_s4x3.jpg.rend.hgtvcom.231.174.suffix/1484082180375.jpeg                                      | Owner Helen Velesiotis may be Greek, but she knows how to cook up some "real-deal" Mexican food. Guy was skeptical about trying the Tacos de Lengua, which are beef tongue tacos. But after his first bite he was hooked on the dynamite flavor. Guy also enjoyed the shredded-chicken fried puffy tacos.                                                                                                                                                                                                                                                                                                                                                                                                                                            | 145 E Hildebrand Ave, San Antonio, TX 78212, USA                                                       |          29.4666668 |          -98.4922431 | San Antonio, TX                      | ChIJG8BHdHlfXIYRUGueSTyEFAE                                                                                                                                                                                                                                     | test_episode_info73
          1099 | Beto's on Broadway                                                   | //food.fnr.sndimg.com/content/dam/images/food/fullset/2012/8/17/0/DV1208_Peruvian-Style-Ceviche_s4x3.jpg.rend.hgtvcom.231.174.suffix/1371609415669.jpeg                                                                              | At this Latin American street food restaurant everything is made to order. Out of the 14 types of empanadas, Guy most enjoyed the chicken poblano, which has a nice flaky crust. He also liked the rich and satisfying chalupa cabra with guava and cream cheese rolls, cilantro, coconut slaw and curry.                                                                                                                                                                                                                                                                                                                                                                                                                                            | 8142 Broadway, San Antonio, TX 78209, USA                                                              |          29.5112624 |          -98.4659205 | San Antonio, TX                      | ChIJoRFVEEn1XIYRmBF_CpizdU4                                                                                                                                                                                                                                     | test_episode_info73
          1100 | Chilam Balam                                                         | //food.fnr.sndimg.com/content/dam/images/food/fullset/2014/10/27/0/DV1207H_Chilam-Balam_s4x3.jpg.rend.hgtvcom.231.174.suffix/1414441431265.jpeg                                                                                      | Chilam Balam puts a "punk rock twist" on organic and farm-fresh Mexican tapas. According to Guy, the chicken flautas with pickled cabbage and homemade queso had great crunch and flavor. The combination of textures in the memelas with aged goat cheese, black beans and pea shoots also impressed.                                                                                                                                                                                                                                                                                                                                                                                                                                               | 3023 N Broadway, Chicago, IL 60657, USA                                                                |          41.9372342 |   -87.64407109999999 | Chicago, IL                          | ChIJNZMMJafTD4gRC_eV4i34VSU                                                                                                                                                                                                                                     | test_episode_info73
          1101 | Tampa Bay Brewing Company                                            | //food.fnr.sndimg.com/content/dam/images/food/fullset/2011/10/3/0/DV1207_red-eye-and-cider-brew-house-wings_s4x3.jpg.rend.hgtvcom.231.174.suffix/1371600354839.jpeg                                                                  | With an on-site brewery and 12 house beers on tap, this family-owned spot proves that beer's not just for drinking. The kitchen infuses a bevy of entrees with brews, from the crispy wings with Red Eye Ale cider sauce to the Thai Curry Mussels With Wild Warthog Weizen, which Guy deemed "prime time."                                                                                                                                                                                                                                                                                                                                                                                                                                          | 1600 E 8th Ave, Tampa, FL 33605, USA                                                                   |          27.9607084 |   -82.44188799999999 | Tampa, FL                            | ChIJWflCZFDEwogRXTC4fEev45s                                                                                                                                                                                                                                     | test_episode_info74
          1102 | Nana                                                                 | //food.fnr.sndimg.com/content/dam/images/food/fullset/2014/10/27/0/DV1206H_Nanas_s4x3.jpg.rend.hgtvcom.231.174.suffix/1414441431243.jpeg                                                                                             | Guy's visit to Nana's was a lesson in sustainability. Run by a crew of four siblings and Nana, their mother, the restaurant is all about local, organic produce. On Triple D, Guy devoured the sizzling pupusas. As for the shrimp and oyster po' boys, you could eat those morning, noon and night.                                                                                                                                                                                                                                                                                                                                                                                                                                                 | 3267 S Halsted St, Chicago, IL 60608, USA                                                              |          41.8345302 |          -87.6456492 | Chicago, IL                          | ChIJ__HT9TgsDogRCa5f2vIyK5s                                                                                                                                                                                                                                     | test_episode_info74
          1103 | The Sink                                                             | //food.fnr.sndimg.com/content/dam/images/food/fullset/2014/10/27/0/DV1206H_The-Sink_s4x3.jpg.rend.hgtvcom.231.174.suffix/1414441432951.jpeg                                                                                          | Located in a former frat house, The Sink is serving up quality scratch-made bites. According to Guy, the crust of The Buddah Basil pesto pizza is as much of a treat as its center, which has pizza and pesto sauces, artichoke hearts and Parmesan. Like spicy? Try the Texas Onion Straw Burger.                                                                                                                                                                                                                                                                                                                                                                                                                                                   | 1165 13th St, Boulder, CO 80302, USA                                                                   |          40.0085813 |         -105.2764048 | Boulder, CO                          | ChIJ5TW3jDDsa4cRGoXWU-BTKS8                                                                                                                                                                                                                                     | test_episode_info74
          1104 | Bang!                                                                | //food.fnr.sndimg.com/content/dam/images/food/fullset/2012/8/17/1/DV1205_Bang-Gumbo_s4x3.jpg.rend.hgtvcom.231.174.suffix/1371609750540.jpeg                                                                                          | Bang! describes its cuisine as "new American, classics with our little twists." Take, for example, the righteous gumbo served with a slice of warm jalapeno cornbread. Guy called the gumbo "killer," but his Flavortown GPS quickly led to Bang!'s signature meatloaf drizzled with spicy homemade ketchup.                                                                                                                                                                                                                                                                                                                                                                                                                                         | 3472 W 32nd Ave, Denver, CO 80211, USA                                                                 |           39.761985 |         -105.0340299 | Denver, CO                           | ChIJrYksymKHa4cR7wLlJfi6jrw                                                                                                                                                                                                                                     | test_episode_info74
          1105 | Broken Record                                                        | //food.fnr.sndimg.com/content/dam/images/food/fullset/2012/8/17/1/DV1205_Texas-Tomato-Toast_s4x3.jpg.rend.hgtvcom.231.174.suffix/1371609732485.jpeg                                                                                  | Take a drive to the southern tip of San Francisco and you'll be in good company at the Broken Record. Guy's Triple D crew marveled at the more than 300 kinds of whiskey. But Guy got a real kick out of the food, including the creamiest roasted mushroom polenta. The real kicker -- it's only $8.                                                                                                                                                                                                                                                                                                                                                                                                                                                | 1166 Geneva Ave, San Francisco, CA 94112, USA                                                          |          37.7143337 |         -122.4369709 | San Francisco, CA                    | ChIJe8B8IJp-j4ARKfRfTj9zab0                                                                                                                                                                                                                                     | test_episode_info74
          1106 | Munch's                                                              | //food.fnr.sndimg.com/content/dam/images/food/fullset/2014/10/27/0/DV1204H_Munchs_s4x3.jpg.rend.hgtvcom.231.174.suffix/1414441431178.jpeg                                                                                            | Before Munch's became the go-to spot for fried chicken and shepherd's pie, it was Munch's Restaurant & Sundries, selling candy and toys and even acting as a post office. When Guy swung by, he only saw a St. Petersburg, Fla., institution serving up tasty, legit hash and a killer Creamed Chipped Beef.                                                                                                                                                                                                                                                                                                                                                                                                                                         | 3920 6th St S, St. Petersburg, FL 33705, USA                                                           |          27.7329981 |          -82.6405157 | St. Petersburg, FL                   | ChIJKTjzWfzhwogRfnn4C0QKRSI                                                                                                                                                                                                                                     | test_episode_info74
          1107 | Tocabe: An American Indian Eatery                                    | //food.fnr.sndimg.com/content/dam/images/food/fullset/2014/8/25/0/DVSP21H_tocabe_s4x3.jpg.rend.hgtvcom.231.174.suffix/1409017836763.jpeg                                                                                             | Tocabe is neither a diner nor drive-in nor dive. Yet Guy still visited it on Triple D because of the off-the-hook hominy salsa. Tocabe brings a modern interpretation to American Indian food for lucky Denver locals -- the fry bread, bison ribs and overflowing Indian tacos are all must-tries.                                                                                                                                                                                                                                                                                                                                                                                                                                                  | 3536 W 44th Ave, Denver, CO 80211, USA                                                                 |          39.7765555 |         -105.0342582 | Denver, CO                           | ChIJn1TMxYCHa4cR25hA89f14Qs                                                                                                                                                                                                                                     | test_episode_info74
          1108 | Bun 'N' Barrel                                                       | //food.fnr.sndimg.com/content/dam/images/food/fullset/2014/10/27/0/DV1204H_Bun-n-Barrel_s4x3.jpg.rend.hgtvcom.231.174.suffix/1414441431213.jpeg                                                                                      | As a San Antonio landmark of more than 60 years, the Bun 'N' Barrel knocks old-school classics out of the park. Must-try favorites include the Terrace Burger and the succulent brisket sandwich. Or, if you're Guy, try the "pretty addicting" spicy burger paired with the super fiery Thai chile sauce.                                                                                                                                                                                                                                                                                                                                                                                                                                           | 1150 Austin Hwy, San Antonio, TX 78209, USA                                                            |          29.4869603 |           -98.447749 | San Antonio, TX                      | ChIJm4YJPRv1XIYR9DShUEBfRxk                                                                                                                                                                                                                                     | test_episode_info74
          1109 | The Tamale Place                                                     | //food.fnr.sndimg.com/content/dam/images/food/fullset/2011/6/14/0/DV1203H_apple-with-pecan-tamale_s4x3.jpg.rend.hgtvcom.231.174.suffix/1371597761600.jpeg                                                                            | Each of the 150,000 tamales made each year at The Tamale Place are handmade and hand-tied. As Guy learned on DDD, that means the masa for the tamales is made with freshly ground corn every day. It's also used for everything from tacos to tortilla chips to the just-like-grandma's apple pecan tamale.                                                                                                                                                                                                                                                                                                                                                                                                                                          | 5226 Rockville Rd, Indianapolis, IN 46224, USA                                                         |          39.7655596 |   -86.24893449999999 | Indianapolis, IN                     | ChIJzYvJJftXa4gRzcfWyIR6wK8                                                                                                                                                                                                                                     | test_episode_info74
          1110 | HRD Coffee Shop                                                      | //food.fnr.sndimg.com/content/dam/images/food/fullset/2014/10/27/0/DV1203H_HRD_s4x3.jpg.rend.hgtvcom.231.174.suffix/1414441431212.jpeg                                                                                               | San Francisco locals swear by HRD for its Korean-style breakfasts. On Triple D, Guy hunkered down on the huge spicy pork and kimchee breakfast burrito. Want another pick-me-up? Try the Korean Loco Moco made with a hodgepodge of kimchee-fried rice and burger patty all atop sunny-side eggs.                                                                                                                                                                                                                                                                                                                                                                                                                                                    | 3rd St, San Francisco, CA 94107, USA                                                                   |          37.7680839 |         -122.3893407 | San Francisco, CA                    | EiQzcmQgU3QsIFNhbiBGcmFuY2lzY28sIENBIDk0MTA3LCBVU0EiLiosChQKEgkhyhqOsX-PgBFAPqdps8liDxIUChIJg0__2jN-j4AR479OXNRG7O8                                                                                                                                             | test_episode_info74
          1257 | Pendulum Fine Meats                                                  | //food.fnr.sndimg.com/content/dam/images/food/fullset/2017/6/21/0/DV2701H_Butchers-Roast-Beef-Sandwich_s4x3.jpg.rend.hgtvcom.231.174.suffix/1498079114918.jpeg                                                                       | Chef and Owner Dylan Wakefield is serving up sandwiches at Pendulum Fine Meats that transport Guy back to his childhood. The slow-roasted beef is “so thin, it only has one side,” said Guy.                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         | 820 Shirley Ave, Norfolk, VA 23517, USA                                                                |          36.8683762 |          -76.2987533 | Norfolk, VA                          | ChIJSRQEtUaYuokRxk-ui5Dr5AE                                                                                                                                                                                                                                     | test_episode_info84
          1111 | California Tacos To Go                                               | //food.fnr.sndimg.com/content/dam/images/food/fullset/2012/8/16/0/DV1202H_Pork-Al-Pastor_s4x3.jpg.rend.hgtvcom.231.174.suffix/1371610243028.jpeg                                                                                     | If you head over to California Tacos to Go in Tampa, Fla., expect a quick, al fresco experience. As Guy learned on Triple D, they serve their tacos in an outdoor patio only -- like Guy's perfect California fish taco made with super thinly sliced cabbage slaw and spicy white chile sauce.                                                                                                                                                                                                                                                                                                                                                                                                                                                      | (Approximate Location) Tampa, FL, USA                                                                  |          27.9516896 |   -82.45875269999999 | Tampa, FL                            | ChIJ4dG5s4K3wogRY7SWr4kTX6c                                                                                                                                                                                                                                     | test_episode_info74
          1112 | Moroccan Bites                                                       | //food.fnr.sndimg.com/content/dam/images/food/fullset/2011/8/24/0/DV1202_lamb-shank-tajine_s4x3.jpg.rend.hgtvcom.231.174.suffix/1371599872203.jpeg                                                                                   | Guy couldn't stop himself from taking nibbles of Moroccan Bites' dishes. For starters, the fall-apart lamb served on fluffy couscous was playing a "tune called delicious." And don’t forget the Moroccan sausage sandwich made with an earthy spice mix and totally "out-of-bounds" relish.                                                                                                                                                                                                                                                                                                                                                                                                                                                         | 5714 Evers Rd, San Antonio, TX 78238, USA                                                              |          29.4888457 |          -98.5987614 | San Antonio, TX                      | ChIJBahp6JVdXIYRdo5FY6ynJM0                                                                                                                                                                                                                                     | test_episode_info74
          1113 | Lauer-Krauts                                                         | //food.fnr.sndimg.com/content/dam/images/food/fullset/2011/8/24/0/DV1202_original-lauer-kraut-burgers_s4x3.jpg.rend.hgtvcom.231.174.suffix/1371600014644.jpeg                                                                        | With a whole family of sauerkraut fanatics to support her, Robin Lauer-Trujillo opened Lauer-Krauts, a play on her maiden name, Lauer, and homemade sauerkraut recipe. But Guy came for one thing: the Krautburger, a flaky German-Russian pastry pocket stuffed with beef and sauerkraut.                                                                                                                                                                                                                                                                                                                                                                                                                                                           | 26 S 6th Ave, Brighton, CO 80601, USA                                                                  |          39.9862254 |         -104.8151231 | Brighton, CO                         | ChIJR236EzxtbIcR3lw47vgd3eM                                                                                                                                                                                                                                     | test_episode_info74
          1114 | Zest! Exciting Food Creations                                        | //food.fnr.sndimg.com/content/dam/images/food/fullset/2011/6/14/2/DV1201H_tomato-bon-bons_s4x3.jpg.rend.hgtvcom.231.174.suffix/1371597728683.jpeg                                                                                    | All the recipes at Zest! come from owner Valerie Vanderpool’s imagination -- and lucky for Guy, she's willing to share. On DDD, Guy demolished the tomato bon bons. As for the fried chicken breaded in Asiago cheese and served with rosemary-Gorgonzola polenta, that's just 'golden-funka-cruncha."                                                                                                                                                                                                                                                                                                                                                                                                                                               | 1134 E 54th St, Indianapolis, IN 46220, USA                                                            |          39.8514926 |   -86.13851269999999 | Indianapolis, IN                     | ChIJN7C368tTa4gRY65-MPIS4VE                                                                                                                                                                                                                                     | test_episode_info74
          1115 | The Sparrow Tavern                                                   | //food.fnr.sndimg.com/content/dam/images/food/fullset/2011/6/14/2/DV1201H_bifteki-burger-sandwich_s4x3.jpg.rend.hgtvcom.231.174.suffix/1371597730879.jpeg                                                                            | Even with its rock 'n' roll vibe, The Sparrow Tavern has a knack for fresh and healthy bar food. As Guy discovered on Triple D, The Sparrow Tavern has a righteous bacon and Brie burger. For the ultimate twist, try the super moist veggie burger -- the maple cayenne mayo is addictive.                                                                                                                                                                                                                                                                                                                                                                                                                                                          | 24-01 29th St, Queens, NY 11102, USA                                                                   |          40.7727726 |          -73.9164116 | United States                        | ChIJaeRGp0NfwokR_z_dfVYjAs4                                                                                                                                                                                                                                     | test_episode_info74
          1116 | Catelli's                                                            | //food.fnr.sndimg.com/content/dam/images/food/video/0/01/016/0164/0164811.jpg.rend.hgtvcom.231.174.suffix/1660158519255.jpeg                                                                                                         | After 55 years in business, Catelli's closed in 1991. But in 2010, brother-sister duo Domenica and Nick Catelli reopened the restaurant and brought the old family recipes back to life. Guy stopped by for Jack's Covelo Beef Meatball Sliders. But the ravioli? Two words: handmade perfection.                                                                                                                                                                                                                                                                                                                                                                                                                                                    | 21047 Geyserville Ave, Geyserville, CA 95441, USA                                                      |          38.7066592 |         -122.9046923 | Geyserville, CA                      | ChIJa_mLoWQFhIARYuklSaoitow                                                                                                                                                                                                                                     | test_episode_info75
          1117 | La Caraquena                                                         | //food.fnr.sndimg.com/content/dam/images/food/fullset/2014/11/4/0/DV1009H_La-Caraquena_s4x3.jpg.rend.hgtvcom.231.174.suffix/1415119628128.jpeg                                                                                       | Don't let the facade of this quaint restaurant in a funky hotel fool you: They have everything south of the border, including a variety of vegetarian fare. Visiting on Triple D, Guy found a taste of every Latin country, including amazing arepas stuffed so big they resemble overflowing clamshells.                                                                                                                                                                                                                                                                                                                                                                                                                                            | 300 W Broad St, Falls Church, VA 22046, USA                                                            |          38.8841742 |          -77.1737468 | Falls Church, VA                     | ChIJx0Fqo8G0t4kR1Ae6ZCpA5o4                                                                                                                                                                                                                                     | test_episode_info75
          1118 | The Blue Door Pub                                                    | //food.fnr.sndimg.com/content/dam/images/food/fullset/2015/1/20/0/FN_minneapolis-guide-blue-door.jpg.rend.hgtvcom.231.174.suffix/1421779220277.jpeg                                                                                  | Visit The Blue Door Pub to find out why Guy said, "I'd like to float on that burger to Flavortown!" Try the signature stuffed burger made with blue cheese and garlic, known as the Blucy, or go bold and sample more-unusual offerings, like the burger topped with red currant jelly.                                                                                                                                                                                                                                                                                                                                                                                                                                                              | 1811 Selby Ave, St Paul, MN 55104, USA                                                                 |          44.9467276 |   -93.17675299999999 | Saint Paul, MN                       | ChIJixxwtQIq9ocRO-NrGjCXqZw                                                                                                                                                                                                                                     | test_episode_info75
